586,40
466,965
760,68
347,229
96,77
90,693
961,793
623,46
157,478
709,40
787,743
669,399
275,856
516,509
363,336
612,114
740,514
841,43
415,487
893,400
48,105
468,874
452,968
954,905
524,137
907,459
831,160
203,623
537,432
380,815
756,172
638,799
356,646
25,698
546,257
938,440
908,767
78,777
874,395
222,593
92,949
212,668
99,323
368,571
422,757
344,868
892,105
470,973
766,797
508,965
835,501
474,619
105,183
137,338
749,396
834,68
296,287
30,703
486,480
947,128
934,568
996,640
176,904
113,368
27,855
102,83
455,903
489,820
656,891
655,138
339,473
211,136
447,344
476,345
613,191
210,365
191,379
372,405
503,31
204,699
129,733
221,431
864,84
306,961
429,993
701,564
331,906
451,358
662,124
650,534
936,861
825,223
958,502
490,416
461,977
601,144
378,562
823,831
287,445
76,79
927,246
541,415
147,82
60,251
585,949
327,13
570,297
576,806
880,583
797,525
86,153
711,648
411,4
220,195
661,162
130,137
190,237
322,953
878,441
855,630
897,560
188,602
492,193
410,705
334,742
986,647
594,544
730,367
351,697
117,910
970,709
964,528
606,715
311,582
387,740
79,625
909,544
471,262
846,810
743,47
957,848
942,408
758,624
313,565
862,38
665,911
845,879
182,936
724,786
361,488
937,936
150,608
131,914
829,266
943,895
632,534
979,612
987,249
403,922
884,234
778,393
941,478
301,925
578,277
394,519
813,8
384,952
242,364
561,815
133,642
226,166
333,911
755,636
234,166
977,543
266,576
560,460
844,650
842,136
771,503
274,354
68,774
249,112
126,172
393,246
980,395
172,148
265,32
807,665
435,902
678,976
252,615
247,531
886,653
972,243
407,518
843,233
366,792
818,795
117,529
566,903
685,302
301,488
38,411
115,191
55,191
860,672
722,977
684,443
37,225
474,693
494,866
544,485
111,335
552,76
909,281
165,215
925,455
396,719
214,864
825,350
641,386
799,985
493,27
929,354
978,494
387,517
717,619
624,737
19,717
879,244
446,36
554,655
178,446
418,728
718,886
632,162
873,788
145,641
555,830
420,342
119,861
438,341
88,67
742,21
35,250
863,737
79,969
219,105
970,151
386,161
40,400
678,216
257,144
150,526
83,439
121,234
463,516
388,739
728,924
644,669
731,79
786,936
300,909
532,846
980,245
52,953
220,515
540,440
362,147
767,749
677,606
136,276
280,874
916,82
256,54
966,717
370,354
373,974
134,25
676,425
735,171
144,519
743,126
696,157
364,438
53,15
244,715
278,191
76,484
764,838
908,260
955,564
365,226
759,996
775,745
530,632
562,96
334,536
492,939
516,955
194,232
797,982
329,106
831,267
353,593
381,41
511,937
988,55
984,632
479,624
824,205
653,642
323,918
120,630
7,91
71,36
931,199
183,414
48,393
581,630
992,708
180,669
428,38
217,2
782,885
813,38
939,475
304,974
273,563
958,734
155,47
827,685
874,649
862,404
854,506
792,592
14,487
116,369
348,622
414,44
58,932
39,475
945,777
559,448
914,568
262,40
814,317
417,395
132,710
917,116
284,241
372,113
293,82
828,46
470,927
598,412
392,834
567,131
960,30
850,169
629,685
568,339
203,902
287,836
20,590
950,45
560,271
306,206
328,445
179,193
63,979
811,182
616,864
456,372
468,149
141,459
793,873
241,803
391,981
483,104
251,927
536,307
880,623
663,627
725,949
689,266
123,789
522,956
44,669
114,96
286,979
646,881
542,972
135,915
789,570
732,320
749,701
310,962
934,64
156,826
60,567
773,740
23,62
16,576
85,843
638,803
239,506
261,598
753,965
350,795
325,725
712,631
18,172
382,367
15,68
709,302
139,620
803,916
584,532
229,913
424,39
151,349
82,536
910,493
87,305
899,83
802,425
975,429
550,260
969,251
577,439
430,731
205,877
983,739
212,903
264,38
133,641
721,292
612,849
589,971
434,530
808,23
255,414
656,595
751,752
961,130
651,205
336,734
451,574
412,702
421,423
34,497
868,43
518,329
77,326
32,588
967,314
332,605
623,169
439,26
756,430
574,642
510,244
639,669
913,355
911,583
170,490
312,532
962,767
401,584
68,436
279,872
482,837
480,372
648,253
383,270
503,479
842,79
819,571
75,457
227,99
982,243
783,222
826,634
631,944
953,489
161,839
311,293
739,661
650,298
968,965
271,777
790,792
887,938
437,377
110,113
565,665
655,236
954,81
780,690
49,491
528,31
740,576
513,41
675,47
668,986
830,138
50,379
575,898
406,49
505,268
36,461
517,866
450,525
541,205
738,139
267,693
196,452
378,412
801,348
486,495
746,625
447,519
936,719
210,104
427,484
849,243
622,722
399,417
481,443
944,947
294,825
369,118
100,858
768,503
519,112
250,222
778,582
27,266
327,305
343,356
549,674
415,910
765,596
22,138
788,180
669,57
699,8
433,120
695,662
531,208
730,699
243,475
871,657
597,334
445,382
985,869
106,747
723,305
441,431
642,587
884,837
658,524
769,674
166,559
583,135
163,99
394,686
182,159
726,712
848,394
379,186
504,220
385,297
266,761
326,667
442,389
888,39
905,955
681,142
51,256
846,180
460,800
198,879
128,477
411,854
672,686
314,835
368,800
762,342
390,587
670,254
193,14
234,739
432,296
719,570
729,912
259,904
760,11
855,702
254,632
105,542
859,933
108,590
851,138
270,232
307,325
679,313
282,169
997,989
211,408
882,368
823,880
305,155
436,633
673,403
754,950
539,947
253,128
595,793
667,39
835,926
137,4
502,867
176,316
380,444
93,74
149,667
770,7
923,98
190,303
235,685
930,315
272,936
521,500
618,106
897,510
948,404
142,311
252,687
928,614
994,390
277,60
564,898
514,629
865,218
852,960
693,605
225,870
607,808
763,751
42,774
404,944
845,899
172,270
202,363
285,688
491,14
700,414
126,266
922,238
72,340
686,941
744,844
627,285
687,841
553,745
403,160
299,127
169,576
97,496
570,243
330,472
25,243
57,792
408,662
29,440
59,872
637,734
507,341
356,769
231,215
154,449
320,777
573,981
431,988
537,234
444,809
269,393
691,1
410,169
645,30
316,743
807,361
318,696
576,696
810,504
592,613
896,355
158,237
707,138
777,179
736,977
839,350
398,512
6,125
462,349
647,454
649,387
367,284
680,317
987,25
167,2
413,930
606,890
215,515
342,176
705,522
222,381
171,583
473,279
197,222
974,770
665,9
543,996
195,347
614,777
509,194
419,396
619,782
634,810
986,386
604,575
363,623
107,560
546,656
216,502
832,361
932,6
409,395
901,515
633,270
335,37
697,27
99,384
571,280
458,96
56,615
422,682
949,881
10,233
784,29
548,863
322,980
578,749
526,906
112,67
996,280
508,633
535,825
600,576
477,770
146,598
706,349
181,439
666,607
86,334
864,776
942,654
529,475
204,142
720,463
766,40
276,42
690,79
230,439
242,517
233,942
207,826
78,395
840,275
933,782
512,396
449,471
977,502
359,245
498,167
608,148
758,212
192,928
81,693
28,564
218,455
877,41
152,575
682,479
2,102
892,569
787,6
795,521
837,189
715,956
971,511
867,667
857,400
853,471
943,900
95,135
3,391
636,941
990,618
127,739
423,699
297,829
613,924
747,532
465,50
189,294
184,985
927,64
660,336
224,733
938,61
527,695
246,353
635,36
213,497
809,270
804,593
73,416
856,797
177,86
358,15
711,280
659,336
702,556
615,936
617,692
657,503
671,881
952,521
630,236
4,518
800,506
452,847
829,743
200,830
981,333
520,331
495,749
185,934
352,331
208,808
757,337
440,857
162,482
750,691
662,244
935,521
991,644
643,45
232,556
140,713
976,427
258,514
377,515
5,929
487,456
247,309
733,172
652,491
654,573
605,508
12,598
80,62
621,18
946,764
774,898
374,394
710,724
748,728
290,647
781,94
947,152
582,86
761,29
289,883
893,911
376,71
317,799
485,904
66,62
26,966
798,878
523,468
143,504
558,701
812,699
30,127
501,447
741,891
596,136
609,595
54,7
283,45
102,252
228,299
90,813
586,158
937,837
113,487
920,775
688,7
926,677
61,585
122,761
11,297
226,997
921,638
752,839
159,513
118,895
454,296
17,478
515,288
70,439
324,162
313,962
33,389
199,760
74,234
585,673
41,623
713,682
173,426
281,609
125,737
569,764
603,701
426,221
337,634
147,765
708,131
822,301
506,725
340,523
869,460
309,225
45,350
187,71
469,843
941,892
475,125
796,373
109,299
547,691
472,160
395,270
104,62
357,930
275,209
989,578
806,266
292,324
959,504
821,800
745,914
476,442
915,693
333,40
346,823
898,184
599,339
838,292
626,777
89,880
894,875
478,227
223,420
249,734
918,571
9,744
384,560
467,664
785,60
724,18
260,450
704,962
319,540
602,784
664,124
771,726
924,944
148,175
308,969
489,754
67,478
628,376
861,231
844,567
238,130
579,453
186,137
890,425
361,460
124,519
593,938
248,239
274,384
973,589
345,641
885,466
96,455
321,768
47,789
402,664
296,323
303,78
1,309
355,203
779,751
580,937
534,420
737,895
610,73
354,913
425,222
620,112
393,809
263,402
459,873
551,306
965,51
130,104
716,942
461,483
900,901
236,881
791,690
588,345
836,915
349,659
500,287
556,736
755,480
979,794
698,974
563,884
883,820
265,417
878,761
435,826
315,711
13,25
455,25
168,499
416,914
903,816
727,524
206,706
65,347
131,274
64,903
466,65
776,519
31,557
288,374
484,322
545,192
912,648
351,596
400,688
956,735
957,910
405,470
963,452
561,345
164,603
338,676
429,420
153,137
160,942
91,980
906,635
397,758
701,577
891,649
817,721
94,227
907,988
496,614
525,584
453,900
847,967
371,634
1000,404
174,691
572,201
876,357
538,384
625,187
191,996
291,305
611,409
188,784
640,741
734,540
524,570
870,434
999,544
43,562
237,13
98,189
490,220
298,407
591,781
331,560
998,83
21,85
889,701
209,590
661,764
24,255
995,765
590,143
499,779
703,174
833,108
694,180
471,12
557,958
895,415
587,627
339,534
175,853
902,455
62,183
815,55
375,883
841,588
157,598
84,284
805,4
820,693
834,819
464,778
302,529
872,626
692,760
714,746
993,170
497,174
858,897
360,391
488,351
389,675
964,687
457,398
92,406
772,519
594,871
816,141
46,535
940,407
881,30
683,258
101,665
201,703
904,20
69,74
344,869
8,168
138,675
674,489
341,795
221,164
245,511
268,867
103,360
240,391
794,543
951,387
866,377
129,296
347,974
448,909
919,317
32,834
498,856
807,779
688,649
454,65
49,351
473,256
171,900
305,730
557,920
62,965
152,784
605,780
169,398
865,994
164,694
637,50
437,82
853,768
111,317
677,506
520,717
445,417
189,363
749,798
661,189
216,749
959,41
742,349
872,599
754,432
415,697
224,750
234,420
830,404
486,720
578,227
701,131
862,710
615,882
250,728
384,377
876,102
979,859
75,66
660,601
649,773
180,394
546,147
11,603
405,180
285,600
165,851
65,117
500,464
496,419
984,347
231,747
265,41
274,817
607,24
647,736
682,798
332,402
668,46
132,408
874,89
368,39
654,505
299,907
849,71
667,71
768,705
428,552
137,569
794,166
114,960
612,905
606,836
105,176
472,322
351,946
860,612
551,85
217,461
115,909
366,507
76,586
969,24
609,875
441,807
18,614
836,172
657,601
791,342
909,94
37,823
887,609
289,816
50,589
433,874
770,261
890,96
485,931
257,823
929,712
117,820
279,121
493,158
765,298
788,10
194,904
914,896
422,74
292,153
863,781
564,162
293,881
675,895
650,760
800,734
895,870
857,208
752,711
814,70
734,363
730,193
771,357
479,55
482,862
364,378
139,808
456,304
367,686
471,974
587,27
715,360
380,325
655,389
850,926
481,729
3,379
306,156
523,764
931,713
273,908
819,871
885,200
554,441
561,206
93,201
951,974
301,318
753,4
146,938
418,149
347,757
780,711
589,773
851,349
52,588
461,12
276,959
676,556
377,952
36,330
883,189
977,113
821,105
134,454
943,140
783,414
736,53
315,144
401,743
47,50
891,444
789,945
228,427
877,551
539,926
870,248
988,947
580,113
751,30
686,829
805,303
101,505
277,57
536,257
10,790
239,454
594,41
899,955
723,218
345,716
365,815
157,707
26,102
86,571
524,537
581,175
337,552
802,64
57,877
698,877
923,697
719,337
987,451
421,233
974,248
184,437
566,516
918,413
939,804
56,375
815,324
104,948
555,407
632,433
34,731
837,750
122,307
283,587
470,80
631,251
200,651
746,248
653,664
266,717
614,34
920,619
406,653
399,639
467,829
271,516
90,886
103,826
373,730
462,814
8,536
525,521
847,929
55,304
207,939
673,981
249,803
906,897
328,52
349,421
252,837
869,403
944,179
218,953
750,220
603,579
459,216
711,511
825,29
151,861
900,587
313,840
356,854
634,645
352,923
362,191
542,55
718,658
444,256
245,876
278,138
339,98
731,692
531,526
235,259
529,649
740,830
585,136
158,302
429,578
880,716
414,404
31,769
651,355
714,768
206,735
593,817
797,98
112,528
743,766
595,290
511,975
333,632
168,383
390,297
58,897
663,608
96,809
227,884
738,3
617,224
131,532
878,239
717,381
994,389
417,714
852,905
150,902
720,276
946,617
27,210
210,391
642,315
841,691
845,766
491,564
474,758
934,651
806,952
532,785
879,993
861,425
999,476
817,130
177,602
71,827
784,675
340,792
211,913
842,100
107,290
588,285
46,700
89,248
172,701
141,832
565,176
550,141
193,366
41,178
621,745
225,707
403,207
790,971
545,984
659,306
690,872
553,450
691,673
81,25
992,953
185,275
937,87
259,968
178,174
361,654
928,582
394,354
916,934
628,682
173,917
981,4
507,978
633,23
263,382
275,734
940,554
930,85
574,490
559,577
758,274
325,838
427,579
685,632
569,96
635,212
109,943
385,888
199,516
935,844
436,175
522,301
521,961
844,830
941,191
639,279
824,286
921,308
618,925
829,532
391,283
773,958
83,664
905,542
904,902
818,406
358,582
44,729
501,131
681,567
25,967
506,594
832,79
1,381
247,513
70,828
699,369
694,978
926,245
181,250
455,855
267,13
693,331
509,672
319,454
63,334
14,663
264,435
483,450
945,63
69,605
949,979
652,250
238,382
408,873
936,830
79,227
295,957
209,683
322,557
392,458
94,121
371,212
419,725
453,380
512,668
757,348
291,538
792,403
439,490
894,973
993,271
954,272
571,659
915,892
680,244
80,714
460,905
330,22
598,433
24,925
908,202
434,474
846,644
952,796
810,769
958,116
78,684
29,871
118,851
404,194
360,594
192,965
709,423
782,591
684,244
619,742
248,266
413,779
425,961
303,822
646,525
140,274
457,383
513,96
713,818
705,870
190,292
892,275
893,623
786,266
499,451
927,16
346,373
748,669
166,362
350,846
759,192
431,407
601,791
1000,864
630,637
733,879
528,448
99,231
972,407
113,605
143,378
389,560
153,836
400,782
558,220
376,730
726,793
386,67
243,479
552,859
127,166
17,866
84,394
148,485
336,597
777,620
39,410
700,825
296,987
412,93
268,513
804,370
251,33
811,839
402,768
407,40
620,790
548,729
541,692
133,822
420,24
956,787
179,827
549,612
73,890
95,588
826,75
242,545
379,164
695,608
348,683
4,47
518,174
875,350
932,496
510,189
142,978
307,773
696,256
409,286
435,567
38,969
982,700
302,800
997,922
910,41
448,605
381,815
159,192
353,799
45,432
871,986
563,102
813,925
636,952
534,943
106,640
625,415
911,6
570,563
933,2
261,313
980,729
154,376
948,277
241,209
912,654
643,337
963,936
497,263
382,867
502,132
12,133
357,227
602,904
395,230
344,609
584,742
991,63
354,35
608,918
644,587
665,835
28,850
922,74
544,394
683,895
369,138
610,730
116,98
917,250
182,630
438,106
760,409
205,118
774,90
262,246
710,694
253,80
739,176
91,838
591,11
708,387
971,245
975,379
23,983
82,14
411,605
375,917
370,633
795,762
590,104
965,32
537,553
664,898
803,734
316,563
452,458
161,261
538,415
287,176
100,452
321,824
530,995
766,925
495,978
785,212
201,335
162,664
77,307
174,368
834,445
767,746
195,176
864,73
964,349
881,531
556,169
280,119
816,184
320,125
907,801
998,991
599,984
562,885
492,91
729,23
747,767
213,246
191,670
854,527
20,180
627,325
925,28
254,246
16,195
772,774
687,950
744,329
487,496
828,499
423,962
822,784
827,680
309,726
543,771
808,95
324,233
476,664
19,113
996,1000
866,253
260,464
514,72
716,11
450,872
88,329
597,862
311,281
60,109
793,341
897,399
204,961
163,64
145,947
978,570
85,318
33,30
110,623
882,884
449,314
763,618
724,191
108,73
535,940
170,869
983,474
516,93
702,989
138,235
9,724
732,6
505,128
583,373
220,792
387,540
950,332
397,760
779,510
258,292
798,317
372,134
255,861
568,716
966,194
839,23
240,661
901,667
329,614
600,23
2,332
465,273
903,529
517,441
343,64
442,93
6,281
13,442
796,868
203,675
873,240
443,431
488,330
640,459
626,959
97,519
567,391
641,861
957,712
282,685
962,35
35,10
355,450
246,394
533,569
572,184
297,227
197,831
67,483
577,59
149,89
764,448
464,326
310,417
256,296
689,655
396,621
156,443
317,924
547,102
447,807
300,607
124,989
136,589
281,328
22,922
858,361
135,724
446,577
508,454
586,881
468,467
120,353
129,601
638,217
756,256
697,293
692,329
985,473
662,108
130,909
884,987
613,352
175,590
314,573
576,342
219,336
938,848
98,877
671,80
942,474
560,124
244,289
416,417
312,73
426,223
167,369
489,85
867,604
762,899
59,690
21,202
318,223
848,316
778,362
458,666
183,409
308,350
582,180
198,648
799,340
924,566
223,501
230,482
440,322
856,765
527,346
61,420
656,149
888,290
725,225
72,565
735,839
398,980
737,496
703,933
519,793
30,258
706,203
812,857
424,570
855,879
202,839
342,231
40,97
745,363
478,46
229,654
672,519
494,477
896,132
304,595
741,423
775,476
7,291
74,742
973,468
670,643
722,711
989,566
430,87
967,951
947,900
290,661
432,917
970,904
359,860
913,601
616,45
272,847
961,545
976,485
208,456
955,874
820,986
728,327
331,343
451,43
573,859
769,216
592,929
801,989
326,231
298,447
755,540
215,67
480,470
378,729
196,749
43,408
232,627
886,588
823,149
674,295
270,772
868,807
214,226
889,661
579,318
809,839
761,167
919,320
383,873
463,491
604,833
484,541
833,32
393,74
666,312
236,949
48,258
5,187
237,360
898,187
902,819
126,472
611,784
188,774
466,689
128,882
707,866
831,958
843,711
475,503
727,787
515,892
776,958
469,472
51,4
186,10
338,442
787,493
363,964
838,387
669,374
410,204
575,682
66,903
294,183
226,219
388,930
221,82
147,915
64,899
92,499
176,717
995,853
334,426
374,525
678,752
504,63
286,201
679,274
288,656
125,716
160,882
284,506
54,836
53,451
503,91
341,406
835,522
477,685
623,620
526,827
121,581
540,599
119,462
840,339
712,687
624,708
622,858
144,489
335,836
629,187
596,274
986,937
269,238
490,134
68,592
42,407
212,344
187,919
155,215
87,50
968,179
648,118
990,713
859,292
645,911
233,961
953,509
721,843
327,208
222,916
15,415
658,646
704,689
123,470
102,38
960,737
277,64
580,727
215,953
513,64
539,866
294,26
187,271
655,896
868,178
640,974
554,140
647,772
419,682
27,976
496,387
222,426
224,592
409,110
855,263
976,693
723,961
292,748
646,608
316,560
24,851
189,221
390,211
898,838
998,298
298,980
443,292
564,452
821,888
729,26
627,265
138,965
39,722
242,299
528,675
607,59
411,890
865,787
649,995
568,270
454,782
731,437
590,730
256,650
928,443
70,986
331,73
244,629
589,391
135,785
501,170
234,178
258,196
383,146
129,213
145,674
91,34
284,152
515,476
445,376
623,85
826,839
177,369
466,584
202,836
71,893
286,40
908,50
940,301
370,696
389,770
227,247
424,744
274,669
880,842
559,343
500,641
231,462
760,69
421,535
700,420
532,684
830,665
847,843
19,550
578,375
944,423
802,260
435,779
520,840
168,437
659,487
526,733
211,963
904,957
600,279
414,473
748,517
402,497
451,924
939,425
9,881
109,333
574,830
964,830
479,853
134,247
117,724
983,686
464,369
94,439
784,746
622,90
782,220
608,462
596,249
713,452
730,67
841,305
457,792
33,719
668,806
345,383
271,867
64,619
978,903
153,611
616,277
235,937
353,292
793,4
251,411
673,397
296,107
50,516
436,233
354,234
326,86
985,597
108,47
47,705
489,108
856,552
927,633
282,458
780,365
182,400
118,619
896,45
336,497
394,344
720,205
790,487
519,906
278,164
384,73
878,682
206,218
779,49
407,789
665,526
958,218
167,822
509,845
970,993
543,66
309,751
594,650
369,859
300,505
593,897
619,993
882,352
664,669
146,350
72,163
829,234
839,303
601,202
789,330
325,149
725,166
974,209
303,524
378,924
270,52
248,999
253,161
781,682
477,480
472,218
507,394
674,196
932,50
26,562
624,619
180,1000
89,639
770,768
734,545
213,65
933,371
724,55
654,287
923,915
31,729
159,893
953,665
268,174
767,289
794,38
361,552
130,805
25,917
735,702
262,142
977,455
75,106
172,385
695,45
140,454
653,543
446,230
867,113
385,694
107,439
670,218
102,80
121,70
677,209
398,850
399,625
484,632
544,70
550,795
340,165
338,801
966,631
190,536
38,933
893,997
185,894
193,572
364,158
742,89
786,693
103,785
100,695
566,543
142,227
241,940
569,734
628,521
350,787
315,77
831,32
80,184
563,84
404,103
492,596
851,850
198,111
702,658
872,421
915,38
476,109
597,278
55,587
288,296
245,614
981,310
997,14
342,283
971,625
585,696
636,139
815,880
197,434
293,3
105,438
155,314
92,90
604,224
861,566
101,822
79,528
287,939
680,783
447,662
230,125
818,984
136,792
751,924
328,232
721,588
587,452
875,868
427,641
921,211
377,660
60,414
319,49
756,716
558,181
922,430
745,730
265,142
425,568
555,220
261,802
946,278
586,112
149,359
901,138
166,834
929,248
527,268
943,799
774,29
635,27
626,687
524,787
400,927
663,469
699,891
401,155
122,82
113,644
474,349
87,647
73,142
843,498
461,166
151,706
223,129
950,306
862,408
738,407
572,972
343,393
462,499
583,679
499,596
617,59
579,799
817,407
22,936
930,584
470,135
808,9
77,60
376,798
886,312
769,714
656,491
498,264
173,167
351,263
611,570
711,387
98,57
879,501
598,96
7,673
320,75
441,498
913,280
954,751
379,415
951,797
737,836
755,163
530,259
990,682
314,122
175,758
712,2
553,653
718,306
645,590
417,66
733,775
1000,533
783,153
348,459
980,947
473,672
429,964
471,168
312,408
967,372
433,466
393,171
909,181
116,946
255,129
63,269
890,888
846,499
743,495
171,30
885,928
257,353
238,142
708,19
860,217
914,927
416,429
306,49
996,332
884,327
948,767
698,393
684,27
703,447
570,883
911,139
603,660
82,127
380,600
318,388
426,819
773,236
281,798
816,540
631,74
562,269
403,434
963,242
759,68
685,1000
247,222
726,366
327,788
764,703
791,677
840,591
362,231
660,708
575,99
551,734
36,228
219,746
304,285
584,842
396,186
813,604
873,967
618,982
582,563
321,640
283,970
344,193
842,9
463,729
517,455
449,556
853,289
490,173
212,455
588,639
216,800
207,570
675,607
57,653
201,40
682,65
525,42
144,781
141,289
20,323
10,777
485,603
178,63
2,743
371,929
973,17
749,416
747,787
844,776
415,575
254,143
51,928
410,646
552,614
678,549
184,275
812,244
591,889
367,771
188,776
339,393
52,652
648,606
386,911
486,987
120,612
302,196
807,650
549,173
332,139
811,770
