167,884,157,2,351.56
168,884,651,7,533.53
169,884,526,9,886.72
170,884,458,3,44.51
171,884,707,2,488.3
172,884,285,7,97.61
173,884,282,5,936.3
174,884,838,6,671.11
175,884,872,7,985.22
176,884,987,7,654.79
177,884,28,15,83.85
178,884,220,4,557.86
179,884,290,15,977.64
180,884,273,12,162.96
181,884,51,8,844.92
182,884,356,15,925.58
183,884,37,7,682.56
184,884,76,2,226.9
185,884,202,14,988.7
186,884,21,2,412.23
187,884,101,13,173.36
188,884,368,11,227.25
189,884,778,9,631.21
190,884,508,14,508.25
191,884,887,2,813.99
192,884,407,1,522.3
193,884,193,4,838.62
194,884,908,11,409.17
195,884,639,14,644.14
196,884,235,3,462.76
197,884,692,10,718.95
198,884,190,8,365.76
199,884,188,14,831.11
200,884,233,6,486.33
201,884,434,9,697.32
202,884,32,7,539.68
203,884,711,10,17.12
204,884,532,13,53.46
205,884,195,1,280.6
206,884,713,13,997.36
207,884,56,12,456.25
208,884,204,1,517.53
209,884,48,15,97.51
210,884,654,11,729.66
211,884,226,11,66.24
212,884,770,8,786.74
213,884,494,7,629.51
214,884,697,5,452.37
215,884,60,14,222.35
216,884,965,6,784.45
217,884,145,13,736.01
218,884,874,4,343.6
219,884,812,3,428.03
220,884,823,1,508.75
221,884,361,5,329.41
222,884,901,7,265.73
223,884,270,5,723.35
224,884,568,13,321.44
225,884,332,11,414.53
226,884,817,10,195.76
227,884,114,9,830.22
228,884,859,12,993.29
229,884,141,5,180.47
230,884,228,8,692.76
231,884,738,13,10.18
232,884,690,13,20.86
233,884,277,4,603.02
234,884,974,1,969.03
235,884,391,3,547.97
236,884,19,2,901.31
237,884,764,13,369.57
238,884,733,4,709.12
239,884,224,1,920.58
240,884,702,6,481.16
241,884,23,10,430.65
242,884,808,5,916.53
243,884,255,11,653.77
244,884,892,1,496.87
245,884,13,4,864.74
246,884,262,2,304.26
247,884,660,10,406.87
248,884,482,14,8.97
249,884,173,11,441.4
250,884,139,2,77.98
251,884,756,2,550.64
252,884,769,10,943.07
253,884,294,3,879.03
254,884,645,5,823.91
255,884,288,5,534.96
256,884,632,15,428.02
257,884,621,10,335.33
258,884,852,15,491.93
259,884,315,10,581.06
260,884,726,13,226.37
261,884,432,14,808.08
262,884,960,11,203.47
263,884,84,1,424.75
264,884,942,13,574.92
265,884,584,12,183.78
266,884,805,10,471.03
267,884,410,14,961.29
268,884,79,11,896.97
269,884,82,6,76.81
270,884,740,15,411.87
271,884,199,8,950.63
272,884,373,9,975.1
273,884,735,7,72.69
274,884,369,7,809.78
275,884,694,2,508.11
276,884,754,6,473.48
277,884,774,3,442.41
278,884,115,7,575.11
279,884,41,13,963.38
280,884,314,7,318.67
281,884,968,8,587.27
282,884,445,1,506.59
283,884,178,4,772.14
284,884,221,4,202.54
285,884,504,9,134.29
286,884,492,13,105.76
287,884,918,15,952.13
288,884,15,11,638.9
289,884,577,7,516.38
290,884,595,4,667.74
291,884,688,10,203.23
292,884,709,13,804.2
293,884,212,9,317.69
294,884,605,5,763.39
295,884,272,1,377.26
296,884,300,8,237.83
297,884,619,4,424.91
298,884,607,14,919.92
299,884,821,4,721.1
300,884,801,7,355.05
301,884,706,15,544.27
302,884,11,14,981.56
303,884,16,10,249.88
304,884,359,13,452.81
305,884,683,2,903.75
306,884,258,8,425.49
307,884,241,13,839.44
308,884,635,7,773.64
309,884,830,12,853.89
310,884,921,4,655.58
311,884,684,7,152.63
312,884,722,6,765.77
313,884,797,13,512.34
314,884,555,9,743.97
315,884,650,12,440.53
316,884,442,13,209.11
317,884,360,11,766.12
318,884,961,13,720.38
319,884,510,9,127.55
320,884,201,15,732.14
321,884,59,4,496.61
322,884,788,12,285.62
323,884,832,5,291.14
324,884,27,9,366.38
325,884,210,4,34.95
326,884,669,2,541.13
327,884,347,14,544.43
328,884,103,2,733.44
329,884,970,6,603.24
330,884,286,13,697.46
331,884,578,13,499.58
332,884,847,7,377.57
333,884,43,10,163.7
334,884,551,5,233.92
335,884,423,11,941.8
336,884,606,6,199.7
337,884,648,5,867.37
338,884,44,11,196.17
339,884,685,15,38.03
340,884,323,13,903.7
341,884,259,12,102.53
342,884,983,14,303.67
343,884,261,7,324.28
344,884,920,15,987.26
345,884,617,12,899.54
346,884,802,10,516.15
347,884,9,1,895.73
348,884,889,9,973.79
349,884,318,15,154.92
350,884,1,15,387.41
351,884,291,12,169.31
352,884,820,12,709.1
353,884,148,7,85.38
354,884,992,3,725.38
355,884,93,15,827.14
356,884,477,6,177.59
357,884,249,13,932.06
358,884,452,5,508.04
359,884,667,15,59.27
360,884,724,12,85.02
361,884,208,6,603.81
362,884,278,1,751.61
363,884,207,5,325.03
364,884,142,11,833.4
365,884,481,7,311.16
366,884,500,7,819.52
367,884,87,4,786.99
368,884,846,9,311.53
369,884,450,15,786.95
370,884,997,14,183.87
371,884,565,9,185.75
372,884,587,2,435.22
373,884,180,7,180.81
374,884,236,3,169.8
375,884,250,2,947.79
376,884,914,10,806.21
377,884,765,9,146.4
378,884,836,12,495.21
379,884,96,5,724.21
380,884,855,4,377.77
381,884,739,15,578.28
382,884,119,15,418.74
383,884,615,6,369.16
384,884,677,5,46.15
385,884,700,10,487.81
386,884,341,15,543.69
387,884,579,3,179.37
388,884,155,9,833.33
389,884,172,1,286.25
390,884,74,5,534.76
391,884,675,15,386.01
392,884,863,5,600.31
393,884,177,9,323.1
394,884,38,7,268.22
395,884,159,14,104.53
396,884,842,3,105.11
397,884,90,5,812.93
398,884,763,4,177.99
399,884,102,14,149.1
400,884,610,5,391.73
401,884,480,10,480.49
402,884,309,15,666.47
403,884,969,8,398.66
404,884,98,12,504.29
405,884,964,4,27.46
406,884,131,2,357.59
407,884,164,13,469.98
408,884,65,3,799.94
409,884,547,7,975.0
410,884,338,9,286.4
411,884,246,15,477.88
412,884,132,4,760.32
413,884,436,1,418.15
414,884,386,5,288.78
415,884,548,12,806.74
416,884,567,10,167.35
417,884,563,15,371.98
418,884,478,11,879.04
419,884,732,12,406.24
420,884,869,10,119.85
421,884,929,14,829.4
422,884,166,11,542.18
423,884,225,4,834.18
424,884,451,2,392.97
425,884,218,8,734.34
426,884,946,2,795.79
427,884,953,1,420.46
428,884,954,12,628.54
429,884,603,1,344.6
430,884,158,11,849.85
431,884,593,12,827.15
432,884,86,2,327.49
433,884,721,11,165.76
434,884,746,10,460.58
435,884,443,15,60.68
436,884,642,4,42.33
437,884,972,12,360.6
438,884,933,13,349.69
439,884,781,4,524.75
440,884,902,1,988.92
441,884,61,1,659.13
442,884,566,13,375.19
443,884,483,12,612.85
444,884,69,10,367.96
445,884,81,9,680.34
446,884,592,6,833.04
447,884,940,13,519.81
448,884,420,10,641.08
449,884,696,5,920.64
450,884,787,3,107.13
451,884,720,2,406.11
452,884,741,5,318.61
453,884,49,4,322.12
454,884,183,5,89.25
455,884,364,7,367.57
456,884,945,15,853.26
457,884,399,3,448.29
458,884,197,2,315.56
459,884,144,8,268.89
460,884,978,8,847.82
461,884,353,10,393.56
462,884,656,6,396.44
463,884,673,2,209.13
464,884,979,9,796.03
465,884,695,4,157.37
466,884,882,13,627.67
467,884,609,12,174.21
468,884,133,10,861.16
469,884,161,3,280.51
470,884,727,12,357.39
471,884,871,14,751.62
472,884,858,6,587.55
473,884,844,5,152.72
474,884,4,4,824.52
475,884,88,3,671.22
476,884,135,1,476.12
477,884,301,6,700.7
478,884,6,1,67.98
479,884,205,6,496.14
480,884,950,3,594.99
481,884,867,14,950.1
482,884,768,7,324.83
483,884,653,11,817.76
484,884,245,9,442.79
485,884,163,10,918.75
486,884,870,1,278.25
487,884,1000,4,140.65
488,884,574,5,539.25
489,884,464,9,788.83
490,884,343,1,340.26
491,884,641,12,811.07
492,884,935,5,899.3
493,884,307,6,42.84
494,884,156,14,707.07
495,884,924,8,663.39
496,884,509,1,572.53
497,884,454,9,64.28
498,884,670,12,954.55
499,884,334,4,846.07
500,884,495,11,280.23
501,422,843,10,105.37
502,422,36,12,684.82
503,422,209,11,27.35
504,422,70,1,487.25
505,422,513,7,448.04
506,422,47,13,368.29
507,422,377,15,16.28
508,422,949,5,348.11
509,422,585,10,385.92
510,422,590,6,683.52
511,422,62,7,702.24
512,422,816,8,978.82
513,422,498,14,870.81
514,422,336,14,6.73
515,422,251,6,380.49
516,422,383,9,7.06
517,422,717,1,541.67
518,422,75,12,933.57
519,422,460,11,54.15
520,422,490,8,567.9
521,422,295,2,164.21
522,422,462,2,393.79
523,422,779,3,142.0
524,422,767,6,695.81
525,422,840,14,228.9
526,422,308,13,7.28
527,422,655,12,318.39
528,422,400,11,427.88
529,422,293,4,181.25
530,422,629,14,282.8
531,422,55,7,695.64
532,422,990,11,323.71
533,422,947,15,447.72
534,422,792,1,12.56
535,422,405,14,372.11
536,422,58,2,951.98
537,422,973,13,237.41
538,422,854,13,132.95
539,422,271,8,881.84
540,422,389,12,663.91
541,422,474,1,127.18
542,422,411,6,141.14
543,422,975,5,788.58
544,422,686,12,412.49
545,422,597,9,7.07
546,422,327,1,596.73
547,422,880,3,901.83
548,422,873,7,904.57
549,422,3,4,748.41
550,422,699,2,238.33
551,422,613,2,626.12
552,422,582,10,729.87
553,422,422,8,865.72
554,422,939,2,238.44
555,422,415,2,834.36
556,422,387,11,390.0
557,422,524,4,447.37
558,422,472,7,772.92
559,422,886,4,119.05
560,422,357,10,51.12
561,422,2,1,579.65
562,422,260,12,438.46
563,422,289,3,312.56
564,422,216,14,536.38
565,422,643,10,509.63
566,422,35,3,438.05
567,422,518,14,928.91
568,422,708,8,212.09
569,422,502,13,44.81
570,422,919,6,712.46
571,422,418,5,217.06
572,422,322,15,532.63
573,422,881,3,817.87
574,422,397,2,434.7
575,422,701,4,21.96
576,422,409,6,513.15
577,422,398,1,361.44
578,422,116,3,49.86
579,422,845,6,859.87
580,422,884,10,433.84
581,422,511,3,577.36
582,422,105,8,901.71
583,422,516,7,567.96
584,422,931,14,181.14
585,422,184,6,840.41
586,422,176,4,293.27
587,422,793,3,644.86
588,422,189,11,314.37
589,422,153,2,708.57
590,422,120,8,327.84
591,422,896,10,578.86
592,422,435,13,666.86
593,422,932,10,809.18
594,422,14,4,737.61
595,422,306,8,354.45
596,422,217,5,506.12
597,422,989,3,889.65
598,422,991,3,768.69
599,422,875,3,256.2
600,422,430,14,155.37
601,422,256,6,829.23
602,422,917,11,70.29
603,422,8,9,936.58
604,422,928,10,892.41
605,422,134,7,871.62
606,422,759,14,918.43
607,422,804,5,125.74
608,422,257,1,587.7
609,422,505,5,764.04
610,422,620,7,68.82
611,422,943,3,335.0
612,422,625,15,436.19
613,422,203,12,526.35
614,422,374,3,300.27
615,422,998,15,791.69
616,422,903,11,141.74
617,422,560,7,132.76
618,422,107,12,851.59
619,422,710,4,336.77
620,422,130,8,93.5
621,422,468,3,169.43
622,422,279,15,220.43
623,422,416,4,921.9
624,422,25,1,680.73
625,422,350,10,495.99
626,422,915,12,311.3
627,422,427,15,723.45
628,422,596,6,456.32
629,422,287,15,554.58
630,422,355,3,822.41
631,422,906,11,95.71
632,422,957,14,316.18
633,422,538,6,505.57
634,422,381,9,420.19
635,422,522,5,714.94
636,422,850,7,384.13
637,422,833,1,985.17
638,422,537,6,798.87
639,422,912,6,213.17
640,422,626,2,304.61
641,422,17,11,842.47
642,422,789,3,648.46
643,422,581,2,133.28
644,422,126,2,791.88
645,422,342,3,216.42
646,422,276,13,123.87
647,422,569,12,758.1
648,422,864,6,411.95
649,422,737,4,336.75
650,422,317,11,145.85
651,422,926,2,773.63
652,422,123,6,897.16
653,422,761,8,955.81
654,422,80,7,773.42
655,422,222,10,307.68
656,422,725,2,814.29
657,422,376,4,674.78
658,422,580,8,932.3
659,422,63,15,748.17
660,422,644,7,120.23
661,422,549,14,75.79
662,422,827,1,392.9
663,422,319,2,56.99
664,422,588,3,610.28
665,422,750,8,296.71
666,422,26,13,777.76
667,422,157,10,317.21
668,422,651,10,819.8
669,422,526,3,828.45
670,422,458,12,770.4
671,422,707,15,186.28
672,422,285,5,278.85
673,422,282,9,23.04
674,422,838,10,639.99
675,422,872,6,417.52
676,422,987,10,679.06
677,422,28,1,980.2
678,422,220,2,231.28
679,422,290,15,762.28
680,422,273,8,746.22
681,422,51,4,464.02
682,422,356,1,67.66
683,422,37,10,867.45
684,422,76,15,959.65
685,422,202,4,5.85
686,422,21,8,389.71
687,422,101,2,888.46
688,422,368,12,336.57
689,422,778,12,257.67
690,422,508,13,219.62
691,422,887,6,859.62
692,422,407,5,776.38
693,422,193,13,900.69
694,422,908,10,501.46
695,422,639,15,895.25
696,422,235,4,559.56
697,422,692,10,466.47
698,422,190,11,310.42
699,422,188,2,978.53
700,422,233,7,88.66
701,422,434,3,979.88
702,422,32,15,357.9
703,422,711,14,181.72
704,422,532,12,513.38
705,422,195,4,13.88
706,422,713,7,621.25
707,422,56,3,114.04
708,422,204,1,514.87
709,422,48,11,440.56
710,422,654,5,199.27
711,422,226,5,194.22
712,422,770,6,9.86
713,422,494,2,368.66
714,422,697,7,770.69
715,422,60,12,159.94
716,422,965,7,757.17
717,422,145,1,156.69
718,422,874,7,908.19
719,422,812,3,773.83
720,422,823,15,716.73
721,422,361,8,828.91
722,422,901,3,788.28
723,422,270,5,270.49
724,422,568,2,764.12
725,422,332,13,72.09
726,422,817,14,252.34
727,422,114,14,53.96
728,422,859,12,961.27
729,422,141,10,393.93
730,422,228,8,40.9
731,422,738,10,504.49
732,422,690,15,193.07
733,422,277,14,166.36
734,422,974,13,730.07
735,422,391,10,14.93
736,422,19,12,808.9
737,422,764,15,645.43
738,422,733,2,505.45
739,422,224,9,198.53
740,422,702,3,35.16
741,422,23,7,433.08
742,422,808,7,961.2
743,422,255,3,133.99
744,422,892,3,995.28
745,422,13,6,297.82
746,422,262,7,640.95
747,422,660,9,862.3
748,422,482,6,239.58
749,422,173,15,506.06
750,422,139,6,579.86
751,422,756,11,468.92
752,422,769,15,971.27
753,422,294,6,135.31
754,422,645,7,353.17
755,422,288,8,839.95
756,422,632,5,399.9
757,422,621,12,915.61
758,422,852,2,502.4
759,422,315,10,370.86
760,422,726,1,495.44
761,422,432,4,880.91
762,422,960,9,427.18
763,422,84,7,283.87
764,422,942,7,308.96
765,422,584,2,826.54
766,422,805,12,412.4
767,422,410,11,746.32
768,422,79,7,473.81
769,422,82,11,60.7
770,422,740,3,344.6
771,422,199,15,261.93
772,422,373,15,356.77
773,422,735,7,356.0
774,422,369,12,952.93
775,422,694,2,295.01
776,422,754,13,40.5
777,422,774,10,362.46
778,422,115,7,532.8
779,422,41,6,867.61
780,422,314,12,346.98
781,422,968,1,670.1
782,422,445,1,773.2
783,422,178,7,339.93
784,422,221,14,922.33
785,422,504,2,52.49
786,422,492,6,645.74
787,422,918,13,742.35
788,422,15,9,212.89
789,422,577,7,935.91
790,422,595,1,412.62
791,422,688,10,403.66
792,422,709,10,562.19
793,422,212,3,769.91
794,422,605,5,709.26
795,422,272,12,910.65
796,422,300,15,799.02
797,422,619,15,85.91
798,422,607,12,703.31
799,422,821,6,269.26
800,422,801,12,974.44
801,422,706,14,485.03
802,422,11,15,592.9
803,422,16,8,679.62
804,422,359,9,586.4
805,422,683,7,45.58
806,422,258,6,318.15
807,422,241,12,347.04
808,422,635,3,208.14
809,422,830,15,185.95
810,422,921,6,469.92
811,422,684,15,801.93
812,422,722,5,464.06
813,422,797,5,293.74
814,422,555,3,934.95
815,422,650,7,458.81
816,422,442,10,787.63
817,422,360,11,372.82
818,422,961,12,255.63
819,422,510,12,795.47
820,422,201,2,316.91
821,422,59,1,621.98
822,422,788,8,66.06
823,422,832,14,56.1
824,422,27,4,305.56
825,422,210,9,434.53
826,422,669,12,166.25
827,422,347,11,985.95
828,422,103,5,79.02
829,422,970,5,797.27
830,422,286,5,675.23
831,422,578,10,15.99
832,422,847,2,444.58
833,422,43,6,723.19
834,422,551,9,28.83
835,422,423,6,260.34
836,422,606,2,684.05
837,422,648,10,697.44
838,422,44,7,581.32
839,422,685,5,909.67
840,422,323,3,353.06
841,422,259,11,212.33
842,422,983,10,22.21
843,422,261,11,401.0
844,422,920,3,739.73
845,422,617,1,607.38
846,422,802,7,304.76
847,422,9,14,182.25
848,422,889,15,765.59
849,422,318,5,330.4
850,422,1,2,307.3
851,422,291,8,758.67
852,422,820,8,217.73
853,422,148,9,576.81
854,422,992,10,921.66
855,422,93,1,707.72
856,422,477,14,203.68
857,422,249,1,257.68
858,422,452,2,541.45
859,422,667,14,677.74
860,422,724,9,735.72
861,422,208,10,504.14
862,422,278,6,600.57
863,422,207,13,996.14
864,422,142,13,666.93
865,422,481,2,345.09
866,422,500,13,119.74
867,422,87,3,482.26
868,422,846,2,870.23
869,422,450,6,416.22
870,422,997,13,455.88
871,422,565,4,761.56
872,422,587,2,709.06
873,422,180,12,786.34
874,422,236,10,532.36
875,422,250,13,443.09
876,422,914,4,361.91
877,422,765,7,440.49
878,422,836,1,868.86
879,422,96,11,706.14
880,422,855,5,300.71
881,422,739,7,268.29
882,422,119,4,207.09
883,422,615,3,233.68
884,422,677,3,710.86
885,422,700,15,802.7
886,422,341,4,459.88
887,422,579,12,569.21
888,422,155,3,118.5
889,422,172,13,602.1
890,422,74,7,86.09
891,422,675,3,125.96
892,422,863,3,122.81
893,422,177,12,832.29
894,422,38,8,327.32
895,422,159,11,532.94
896,422,842,10,262.94
897,422,90,1,443.15
898,422,763,1,636.04
899,422,102,8,472.33
900,422,610,12,936.84
901,422,480,11,158.26
902,422,309,12,222.23
903,422,969,7,930.57
904,422,98,10,887.89
905,422,964,14,288.35
906,422,131,2,561.68
907,422,164,8,968.13
908,422,65,13,408.75
909,422,547,11,716.21
910,422,338,9,602.24
911,422,246,10,984.14
912,422,132,13,874.76
913,422,436,2,214.55
914,422,386,9,886.92
915,422,548,12,272.6
916,422,567,1,905.04
917,422,563,4,568.66
918,422,478,15,699.67
919,422,732,14,768.27
920,422,869,11,677.33
921,422,929,3,990.01
922,422,166,7,179.63
923,422,225,8,153.45
924,422,451,14,550.71
925,422,218,9,276.52
926,422,946,5,855.94
927,422,953,14,530.74
928,422,954,5,314.7
929,422,603,6,852.63
930,422,158,6,837.45
931,422,593,1,729.45
932,422,86,4,202.21
933,422,721,5,654.77
934,422,746,5,410.81
935,422,443,8,552.55
936,422,642,15,36.77
937,422,972,15,428.15
938,422,933,5,542.57
939,422,781,10,374.31
940,422,902,11,152.78
941,422,61,15,106.23
942,422,566,15,981.93
943,422,483,13,184.57
944,422,69,15,849.72
945,422,81,13,811.7
946,422,592,2,915.08
947,422,940,5,73.76
948,422,420,8,16.25
949,422,696,4,873.15
950,422,787,3,828.49
951,422,720,5,658.93
952,422,741,1,982.65
953,422,49,14,878.39
954,422,183,15,167.29
955,422,364,9,596.08
956,422,945,1,493.33
957,422,399,3,505.62
958,422,197,13,942.67
959,422,144,4,430.75
960,422,978,15,361.28
961,422,353,5,786.9
962,422,656,4,95.33
963,422,673,7,386.56
964,422,979,1,477.51
965,422,695,5,16.67
966,422,882,3,905.44
967,422,609,12,855.77
968,422,133,5,779.44
969,422,161,15,413.22
970,422,727,3,430.91
971,422,871,7,868.25
972,422,858,8,293.72
973,422,844,12,390.84
974,422,4,12,371.48
975,422,88,11,181.34
976,422,135,5,798.09
977,422,301,10,100.32
978,422,6,14,715.47
979,422,205,14,64.76
980,422,950,8,534.17
981,422,867,13,828.19
982,422,768,4,645.25
983,422,653,15,444.12
984,422,245,11,497.29
985,422,163,14,512.89
986,422,870,11,152.99
987,422,1000,8,262.7
988,422,574,1,26.21
989,422,464,10,120.1
990,422,343,15,781.52
991,422,641,12,390.81
992,422,935,15,547.73
993,422,307,10,338.68
994,422,156,10,815.75
995,422,924,15,551.46
996,422,509,8,416.34
997,422,454,12,601.37
998,422,670,4,558.48
999,422,334,9,246.34
1000,422,495,12,696.34
1001,474,843,10,209.61
1002,474,36,3,624.91
1003,474,209,3,966.76
1004,474,70,11,270.35
1005,474,513,3,562.27
1006,474,47,7,878.31
1007,474,377,10,115.66
1008,474,949,3,275.51
1009,474,585,7,339.98
1010,474,590,5,510.87
1011,474,62,13,124.86
1012,474,816,13,405.06
1013,474,498,4,42.31
1014,474,336,1,602.5
1015,474,251,8,686.49
1016,474,383,8,41.56
1017,474,717,3,154.28
1018,474,75,8,768.9
1019,474,460,10,771.62
1020,474,490,13,137.55
1021,474,295,13,118.2
1022,474,462,10,114.76
1023,474,779,8,872.85
1024,474,767,6,643.82
1025,474,840,6,887.44
1026,474,308,11,565.89
1027,474,655,5,754.69
1028,474,400,15,902.95
1029,474,293,6,377.92
1030,474,629,3,829.42
1031,474,55,3,262.34
1032,474,990,4,990.75
1033,474,947,2,277.3
1034,474,792,12,344.91
1035,474,405,15,253.76
1036,474,58,7,150.23
1037,474,973,10,173.14
1038,474,854,7,424.14
1039,474,271,14,899.23
1040,474,389,7,712.72
1041,474,474,2,987.53
1042,474,411,12,189.88
1043,474,975,9,441.53
1044,474,686,14,649.37
1045,474,597,5,365.15
1046,474,327,1,181.49
1047,474,880,14,380.49
1048,474,873,7,977.0
1049,474,3,8,608.06
1050,474,699,10,542.29
1051,474,613,5,643.82
1052,474,582,3,413.32
1053,474,422,12,425.62
1054,474,939,15,731.28
1055,474,415,3,746.63
1056,474,387,2,711.53
1057,474,524,12,598.21
1058,474,472,14,255.49
1059,474,886,7,232.27
1060,474,357,7,325.63
1061,474,2,7,646.86
1062,474,260,2,514.95
1063,474,289,11,971.41
1064,474,216,6,96.58
1065,474,643,14,540.59
1066,474,35,11,378.36
1067,474,518,8,720.91
1068,474,708,4,959.19
1069,474,502,5,685.51
1070,474,919,8,782.1
1071,474,418,7,283.34
1072,474,322,14,112.52
1073,474,881,4,546.38
1074,474,397,14,432.06
1075,474,701,9,991.92
1076,474,409,3,821.47
1077,474,398,3,939.96
1078,474,116,11,407.47
1079,474,845,10,649.28
1080,474,884,7,791.57
1081,474,511,8,360.81
1082,474,105,2,524.52
1083,474,516,2,484.67
1084,474,931,8,829.57
1085,474,184,8,894.49
1086,474,176,2,288.54
1087,474,793,9,329.76
1088,474,189,3,555.79
1089,474,153,1,831.76
1090,474,120,12,678.67
1091,474,896,5,694.25
1092,474,435,6,53.5
1093,474,932,3,615.94
1094,474,14,5,118.06
1095,474,306,4,116.49
1096,474,217,6,417.37
1097,474,989,4,668.88
1098,474,991,5,659.89
1099,474,875,1,292.26
1100,474,430,4,239.32
1101,474,256,13,827.97
1102,474,917,4,557.78
1103,474,8,13,954.28
1104,474,928,15,211.77
1105,474,134,11,688.87
1106,474,759,10,393.14
1107,474,804,8,317.65
1108,474,257,7,926.07
1109,474,505,5,540.88
1110,474,620,13,672.44
1111,474,943,2,697.39
1112,474,625,5,379.22
1113,474,203,6,423.37
1114,474,374,6,125.77
1115,474,998,1,355.8
1116,474,903,10,86.77
1117,474,560,2,642.9
1118,474,107,10,789.79
1119,474,710,5,409.45
1120,474,130,3,110.63
1121,474,468,10,779.69
1122,474,279,12,95.62
1123,474,416,7,277.98
1124,474,25,6,465.31
1125,474,350,14,971.32
1126,474,915,2,357.64
1127,474,427,15,669.61
1128,474,596,9,543.6
1129,474,287,15,704.33
1130,474,355,15,370.09
1131,474,906,3,820.9
1132,474,957,15,950.76
1133,474,538,13,105.77
1134,474,381,13,167.74
1135,474,522,9,102.62
1136,474,850,11,802.13
1137,474,833,6,516.63
1138,474,537,6,980.98
1139,474,912,8,743.51
1140,474,626,8,126.17
1141,474,17,11,355.14
1142,474,789,12,690.26
1143,474,581,12,783.24
1144,474,126,14,415.92
1145,474,342,9,807.11
1146,474,276,6,144.25
1147,474,569,4,662.21
1148,474,864,15,399.75
1149,474,737,15,151.24
1150,474,317,7,27.11
1151,474,926,13,603.79
1152,474,123,3,385.01
1153,474,761,2,922.56
